Name,AddressDetails,Latitude,Longitude
Subway,"The Mall, Unit F2, 45 Selbourne Walk, Walthamstow",51.5828671,-0.0240227
Subway,"95 Cranbrook Road, Ilford",51.5610695,0.0691437
Subway,"Vicarage Field Shopping Centre, Ripple Road, Barking",51.5387996,0.0809715
Subway,"Unit 11 Staple Tye Shopping Centre, Harlow",51.7532063,0.0920175
Subway,"29 East Gate, Harlow",51.7709042,0.0943387
Tao Peking,"158-160 High Street, Ruislip",51.5727629,-0.4231288
Tapas Bar at Whole Foods Market,"Barkers Shopping Arcade, 63-97 Kensington High Street, London",51.5014519,-0.1906153
The Belgian Food Company,"369 Oxford Street, London",51.514235,-0.1487864
The Mayfair Chippy,"14 North Audley Street, London",51.5131559,-0.153251
The Orient Noodle Bar,"139 Church Elm Lane, London",51.5399697,0.1564849
The Yellow Chilli Lounge,"Watersplash Lane, North Hyde Road, Hayes",51.497724,-0.412476
Theydon Bois Balti House Tandoori,"Coppice Row, Theydon Bois, Epping",51.6714772,0.1023755
White House,"26 The Broadway, Stanmore",51.6177192,-0.3102717
Wo Fat,"270-272 High Road, Loughton",51.6499265,0.0571317
Yumchi,"Halls Terrace, 5 Uxbridge Road, Uxbridge",51.5285655,-0.4444189
Adelaide Delfino,"134 Vartry Road, London",51.5755121,-0.0828454
ëÊ?äç?ë??Ç?™ä??,"Shaftesbury Ave, London",51.526688,-0.105357
ArtHouse Crouch End,"159A Tottenham Lane, London",51.5818637,-0.1200304
BAFTA,"195 Piccadilly, London",51.5087262,-0.1374546
Barbican Cinema 2 & 3,"Silk Street, London",51.5210851,-0.0929727
Barra Hall Park Open Air Theatre,United Kingdom,51.5184609,-0.4232971
BFI IMAX,"1 Charlie Chaplin Walk, London",51.5048361,-0.1136626
BFI Southbank,"South Block, Belvedere Road, London",51.5065056,-0.1148715
Boleyn Cinema,"7-11 Barking Road, London",51.5304446,0.0385178
Brecon House,"6GU,, 22 Taywood Road, Northolt",51.5304621,-0.3762043
Brookfield Multiplex,United Kingdom,51.4842803,-0.1720464
Brookfield Multiplex,"35 Glebe Place, London",51.4849872,-0.170823
Central London,"Ariel Way, London",51.5079609,-0.2193067
Charing Cross Theatre,"10 Craven Street, London",51.5080805,-0.1240468
Cine Lumiere,"17 Queensberry Place, London",51.4945863,-0.1773215
Cinema Italia UK,"93-95 Mile End Road, London",51.5211687,-0.0511182
Cineworld Cinema - London Chelsea,"279 King's Road, London",51.4854194,-0.1733711
Cineworld Cinema - London Enfield,"Southbury Leisure Park, 208 Southbury Road, Enfield",51.6499209,-0.0605544
Cineworld Cinema - London Fulham Road,"142 Fulham Road, London",51.4871141,-0.1793828
Cineworld Cinema - London Haymarket,"63-65 Haymarket, London",51.5087245,-0.1323668
Cineworld Cinema - London Ilford,"Clements Road, Ilford",51.5577717,0.0738615
Cineworld Cinema - London Leicester Square,"5-6 Leicester Square, London",51.5108661,-0.1303966
Cineworld Cinema - London The O2 Greenwich,"The O2, London",51.5030431,0.0042377
Cineworld Cinema - London Wandsworth,"Southside Shopping Centre, Wandsworth High Street, London",51.4541047,-0.1935847
Cineworld Cinema - London Wembley,"Park Lane, London",51.5556119,-0.2825548
Cineworld Cinema - London West India Quay,"Hertsmere Road, West India Quay, London",51.5078686,-0.0225203
Cineworld Cinema - London Wood Green,"The Gallery Wood Green Shopping City, High Road, London",51.5942821,-0.1074511
Cineworld Cinemas - London Wembley,"London Designer Outlet, Wembley Park Boulevard, Wembley",51.5566351,-0.2832926
Clapham Picturehouse,"76 Venn Street, London",51.4625169,-0.1381981
Close-Up Cinema,"97 Sclater Street, London",51.5236209,-0.0720139
Curzon Bloomsbury,"The Brunswick, London",51.524128,-0.123094
Curzon Chelsea,"206 King's Road, London",51.4881353,-0.1673805
Curzon Mayfair,"38 Curzon Street, London",51.506563,-0.1479782
Curzon Richmond,"Water Lane, Richmond",51.459274,-0.307014
Curzon Soho,"99 Shaftesbury Avenue, London",51.5126348,-0.1306277
Delfont Mackintosh Theatres,"5 Aldwych, London",51.5124602,-0.1190794
Digital gatehouse Ltd,"94 Cleveland Street, London",51.5227017,-0.1412601
Dochouse,"7 Cavendish Square, London",51.5169367,-0.1440256
Downtown Wembley,"Empire Way, Wembley",51.5587943,-0.2849431
Drive For Both,"Somerfield Road, London",51.5641615,-0.1008863
â??ç??çØ™ âù¨çù?ç??°??,"4A Thurloe Street, London",51.4944794,-0.1726075
East 15 Technologe Dept,"10 Oakwood Hill Industrial Estate, Loughton",51.6437424,0.081614
Electric Cinema,"191 Portobello Road, London",51.5155166,-0.2050174
Electric Cinema,"Aubin & Wills Store, 64-66 Redchurch Street, London",51.5243049,-0.0739953
Empire Cinemas Walthamstow,"267 High Street, London",51.5849925,-0.0200261
Everyman Baker St,"Baker Street, London",51.52055,-0.15656
Everyman Belsize Park,"203 Haverstock Hill, London",51.55082,-0.165801
Everyman Canary Wharf,"2, 2 Crossrail Place, Canary Wharf",51.5061672,-0.0180553
Everyman Cinema,"5 Holly Bush Vale, London",51.5564839,-0.1790698
Everyman Maida Vale,"215 Sutherland Avenue, London",51.5280662,-0.1817424
Everyman Muswell Hill,"Fortis Green Rd, Muswell Hill, London",51.5896178,-0.1463898
Everyman Screen on the Green,"83 Upper Street, London",51.536813,-0.1036553
Flicksfilms,"Shropshire Court, Copley Close, London",51.5200643,-0.3306892
Genesis,"Theresa House, 74 Cephas Avenue, London",51.521562,-0.0488714
Genesis cinema,"93-95 Mile End Road, London",51.521115,-0.0511071
Greenwich Picturehouse,"180 Greenwich High Road, London",51.4795409,-0.0097258
Hackney Picturehouse,"270 Mare Street, London",51.5447022,-0.0548984
Haringey Independent Cinema,"West Green Learning Centre, West Green Road, London, N15 3RB",51.587139,-0.09054
Harlow Film Club,"Latton Bush Business Centre, Harlow",51.753666,0.107417
Hensley Point,"Bentham Road, London",51.5446507,-0.042783
Himalaya Palace Cinema,"14 S Rd, Southall",51.5107577,-0.3766695
I Am Here,"???Ê?Ø???ß???Ò•???•??¯?´??•è, Bushey",51.6490273,-0.3402687
Imperial Cinema,"Beit Quad, Prince Consort Road, London",51.5004484,-0.1779401
InSight,"317-319 Holloway Road, London",51.5534441,-0.1134426
iPoo,"Brent Cross Shopping Centre, London",51.5756555,-0.2257821
Kenwood Open Air Theatre,London,51.5688339,-0.1652997
kits house,"Baker Street, London",51.5209148,-0.1570145
Latin America Film,"22 Notting Hill Gate, London",51.509726,-0.1937732
Leicester Square Box Office,"Unit 2 Westfield Stratford City, Montfichet Road, London",51.5435956,-0.0062384
Lexi Cinema,"194B Chamberlayne Road, London",51.5376332,-0.2224914
Lol,"32 King Edward's Road, London",51.6355447,-0.0528992
London Film Makers' Co-Operative,London,51.5403981,-0.1505861
M Ikm,"Old Broad Street, London",51.5156808,-0.0841784
Made in London,"10-, 11 Charterhouse Square, London",51.5211593,-0.0985992
Medicinema,"Guy's Hospital, Conybeare House, London",51.5044201,-0.0882849
Moviemail Limited,"5 Stucley Place, London",51.5406046,-0.1432581
Mr & Mrs,"16-18 Kirby Street, London",51.5204282,-0.1072881
Mr B's,"279 City Road, London",51.5300467,-0.0984377
Odeon Cinema,"Whiteleys Shopping Centre, Queensway, London",51.51441,-0.188216
Odeon Cinema,"419-427 Holloway Road, London",51.5585831,-0.1213922
Odeon Cinema Camden,"14 Parkway, London",51.5388707,-0.1436024
Odeon Cinema Lee Valley,"Pickett's Lock Lane, London",51.6331635,-0.0372467
Odeon Cinema Leicester Square,"24-26 Leicester Square, London",51.5104894,-0.1294109
Odeon Cinema London Tottenham Court,"Central Cross, 30 Tottenham Court Road, London",51.5183439,-0.1324501
Odeon Cinema Putney,"26 Putney High Street, London",51.465209,-0.2139075
Odeon Cinema Richmond,"72 Hill Street, Richmond",51.458286,-0.3052995
Odeon Cinema South Woodford,"60-64 High Road, London",51.5944862,0.0229844
Odeon Cinema Streatham,"47-49 Streatham High Road, London",51.4321478,-0.1289701
Odeon Cinema Surrey Quays,"Surrey Quays Leisure Park, Redriff Road, London, Surrey Quays",51.4960742,-0.0448185
Odeon Cinema Swiss Cottage,"96 Finchley Road, London",51.5425442,-0.1745245
Odeon Cinema Uxbridge,"The Chimes Shopping Centre, Uxbridge",51.545036,-0.4760121
Odeon Cinema Whiteleys,"Whiteleys, 151 Queensway, London",51.5151279,-0.1886098
Odeon Covent Garden,"135 Shaftesbury Avenue, London",51.5142529,-0.1281935
Odeon IMAX Cinema,"39 The Broadway, London",51.419868,-0.204856
Odeon IMAX Cinema Greenwich,"Bugsby Way, London",51.4904245,0.0126257
Odeon Panton Street,"11/18 Panton Street, London",51.5095898,-0.1312538
Odeon Studio,"6 Red Lion Street, Richmond",51.4593725,-0.3054187
Olympic Studios,"117-123 Church Road, London",51.475239,-0.240644
Perrys Movies,"53 Church Road, Hounslow",51.4840244,-0.3736636
Phoenix Cinema,"52 High Road, London",51.5885032,-0.1639045
Pillow Cinema Al Fresco @ Snap Productions,"151-155 Wimbourne Street, London",51.5337006,-0.0882929
Pinewood Cinema,"Pinewood Studios, Pinewood Road, Iver Heath",51.5474923,-0.5346549
Pinewood Studios,"Pinewood Studios, Pinewood Road, Iver Heath",51.5480318,-0.5349938
Premiere Cinemas,"Mercury Mall, Mercury Gardens, Romford",51.5793475,0.185697
Prince Charles Cinema,"7 Leicester Place, London",51.511488,-0.1303206
Prince Edward Theatre,"Compton Street, London",51.524995,-0.1015485
Rabota,"Roebuck Road, Ilford",51.6062382,0.1217864
Reel Cinema,"84 Shenley Road, Borehamwood",51.6551217,-0.2749789
Regent Street Cinema,"309 Regent Street, London",51.5168455,-0.1428238
Renoir Cinema,"Brunswick Centre, London",51.5248912,-0.1239123
Rich Mix Centre,"35-47 Bethnal Green Road, London",51.5243842,-0.0730965
Rio Cinema,"107 Kingsland High Street, London",51.5496576,-0.0755458
Safari,"Station Road, Harrow, Town Centre",51.5865417,-0.3327917
Sals Bar,"brent, 13 Beckett Close",51.5474908,-0.2583185
Sandra meets Ste,"112 Binsey Walk, London",51.4988625,0.1228572
Sands Films Studio,"82 Saint Marychurch Street, London",51.5014193,-0.0534575
Sauna International,"17 Hertford Avenue, London",51.5415238,-0.1386812
Seg Music,"85A Great Portland Street, London",51.518488,-0.1421382
Shivaji place,"175 Westbourne Grove, London",51.51459,-0.1977356
Shortwave Cinema,"10 Bermondsey Square, London",51.497769,-0.080764
Showcase Cinema Wood Green,London,51.5968119,-0.1089358
Showcase Cinemas,"Jenkins Lane, Barking",51.526391,0.0811306
Silvan Ltd,"Forge Place, New Road, Elstree, Borehamwood",51.6442572,-0.2981057
Sky Cinema,"Grant Way, Isleworth",51.4884915,-0.3281093
South Park Drive,"10 South Park Drive, Ilford",51.5538699,0.0943335
St Alfege church hall,"Roan Street, London",51.4804117,-0.0104851
Stratford East Picturehouse,"Salway Road, London",51.5430065,0.0012
Swordtail Studio,"2083, Acton Mews, London",51.5377373,-0.0759568
The Beck Theatre,"Grange Road, Hayes",51.521076,-0.4219488
The Broadway Theatre,"Broadway, Barking",51.5354662,0.0777387
The Castle Cinema,"First Floor, 64 - 66 Brooksby's Walk, London",51.551321,-0.043188
The Gate Cinema,"87 Notting Hill Gate, London",51.5087976,-0.1971922
The Harrison Gastro Pub & Hotel,"28 Harrison Street, London",51.5275867,-0.1204972
The Institute of Light,"376 Helmsley Place, London",51.5397377,-0.0585452
The Lounge,"Thistle Selfridge Hotel, Orchard Street, London",51.5147449,-0.1537278
The Nomad Cinema Brompton Cemetery,"Old Brompton Road, Kensington, London",51.4844764,-0.1902866
The Prince of Greenwich,"72 Royal Hill, London",51.476194,-0.009957
The Prince Of Wales,"51 Saint George's Road, London",51.4956337,-0.1038586
The Screen,"96 Baker Street, London",51.5205606,-0.1565446
The Trojan,"13 Siviter Way, Dagenham",51.5387019,0.1583775
Trilodge hotel ilford,"42 Clements Road, Ilford",51.5573511,0.0719356
Twickenham Film Group Ltd,"14 Basil Street, London",51.5011012,-0.1609773
Vue,"O2 Centre, 255 Finchley Road, London",51.5480423,-0.1819615
Vue,"19 Regent Street, London",51.5089737,-0.1343223
Vue,"Westfield Stratford City, 2 Stratford Place, London",51.54366,-0.0064861
Vue Cinema,"St George's Shopping & Leisure Centre, St Anne's Road, Harrow",51.5817055,-0.338553
Vue Cinema,"19 Regent Street, London",51.5089401,-0.1345848
Vue Cinema Westfield London,"Westfield Shopping Town, London",51.5075698,-0.2214995
Vue Cinemas,"Royale Leisure Park, Western Avenue, Park Royal South, London",51.5257633,-0.2813909
Vue Cinemas,"Shepherd's Bush Green, London",51.5031236,-0.2190632
Vue Cinemas,"Fulham Broadway Retail Centre, Fulham Road, London",51.4806494,-0.1945563
Vue Cinemas,"Hollywood green, 180 High Road, City of London, London",51.5970483,-0.1089535
Vue Cinemas,"Ripple Road, Dagenham",51.5326715,0.1349117
Vue Cinemas,"1-15, Waterloo Road, Romford",51.5749392,0.1800084
Vue Entertainment,"Building 10, 566 Chiswick High Road, London",51.4945334,-0.2734571
Vue Islington,"Central Shopping Mall, 36 Parkfield Street, London",51.53421,-0.1060082
Vue North Finchley,"Great North Leisure Park, Chaplin Square, London",51.6038168,-0.1734025
Watermans Art Centre,"40 High Street, Brentford",51.4856469,-0.2984613
Watford Filmhouse,"Pump House Theatre & Arts Centre, Local Board Road, Watford",51.6502575,-0.3891359
Whirled Cinema,"259-260 Hardess Street, Loughborough Junction, London",51.4650615,-0.1008724
Wills Limited,"64-66 Redchurch Street, London",51.5243682,-0.074004
Wired Screening Room,"76-78 Charlotte Street, London",51.5207114,-0.136893
Fulham Palace,"Bishop's Avenue, London",51.470557,-0.215842
151,"151 King's Road, London",51.4879291,-0.1672409
212 Lounge,"212 High Road, Chadwell Heath, Romford",51.5721272,0.1410764
229 The Venue,"229 Great Portland Street, London",51.5236805,-0.1443796
23 Paul Street,"23 Paul Street, London",51.5230358,-0.0845306
93 Feet East,"150 Brick Lane, London",51.5213105,-0.0714575
Aarti Indian Musical Group,"Ealing Road, Wembley",51.5506729,-0.2986278
Acasa,"Mary's ???Ê?Ø???ß???Ò•???•??¯?´??•è, 71 Saint Mary's Road, London",51.5613737,-0.0052776
Addictive,"28 Park Royal Road, Brent Park, London",51.5267531,-0.2670896
Afendi NightClub & Restaurant,"5 Western Avenue, Perivale, Greenford",51.5332618,-0.3244332
Ain't Nothin But Blues Bar,"20 Kingly Street, London",51.5129651,-0.1395328
Aladdins,"374 High Road, Ilford",51.561065,0.084264
Ali baba shisha,Hayes,51.5256818,-0.4334373
All Seasons Hire,"Flat 14, 10 Epworth Street, London",51.5232828,-0.0857841
Allsorts Karaoke Kwizzes & Kabarets,"10 Roycroft Close, London",51.5974176,0.0311845
Alpha Events,"73 Pretoria Road, Romford",51.5780997,0.1660577
Annabel's,"44 Berkeley Square, London",51.509431,-0.146533
Arabelle Lounge,"1, 55 - 57 Bideford Avenue, Perivale, Greenford",51.5363925,-0.3194028
Arcadia,"51-53 Southwark Street, London",51.504663,-0.0944939
Area-56 Ltd,"56 Fraser Road, Perivale",51.5387694,-0.3115424
Arizona | Arabic Night Club,"134 Marylebone Road, London",51.5222178,-0.1581004
Ash Repairs,"4 Wood Lane, London",51.5736396,-0.260293
Aura Mayfair,"48-49 Saint James's Street, London",51.5075683,-0.1406734
Babble City,"45 Old Broad Street, London",51.5161754,-0.0832318
Barracuda Bar,"8 The Mall, London",51.5141673,-0.3005452
Barrio Soho,"6 Poland Street, London",51.5141569,-0.1366085
Betty Strathern Centre,"41 Myrtle Road, Romford",51.602551,0.213971
blagclub,"11 Russell Gardens, London",51.5001454,-0.2109648
Blue Plate Management Consultancy,"108 Nottingham, Manors at Celebrity Place Capitol Hills Drive Quezon City, Philippines",51.6058544,-0.3711432
Bodo's Schloss,"2A Kensington High Street, London",51.5026959,-0.1880013
BollyParty @ Cafe Chai,"34 The Broadway, Ealing",51.5140824,-0.3021335
Borshtch N Tears - ????•?•? ?? ?≠?Ø•??˙•?,"46 Beauchamp Place, London",51.4975597,-0.1649211
Bosleys,"107-115 The Parade, High Street, Watford",51.658853,-0.400411
Boujis,"43 Thurloe Street, London",51.4944609,-0.1743556
Browns,"1 Hackney Road, London",51.5272854,-0.0776718
Buckhurst Hill Jazz Jam,"Buckhurst Hill Sports and Social Club, 50a Queens Road, Buckhurst Hill",51.62505,0.043875
Bunga Bunga - Battersea,"37 Battersea Bridge Road, London",51.4789037,-0.170207
Caesars,"High Street, Cowley, Uxbridge",51.528548,-0.481706
Caf?? de Paris,"3 Coventry Street, London",51.5104608,-0.1318824
Capital A List,"Millmead Business Centre Mill Mead Industrial Centre, Mill Mead Road, London",51.592564,-0.057322
Cargo,"83 Rivington Street, Shoreditch, London",51.526328,-0.078728
Carlton Lounge,"232-234 Kingsbury Road, London",51.583345,-0.263034
Casablanca Lounge,"181 Ealing Road, Wembley",51.541272,-0.2975097
Catch,"22 Kingsland Road, London",51.527696,-0.077891
Charlies Gentlemen's Club - London W2,"37 Leinster Gardens, London",51.5131214,-0.1840423
Chelsea Arts Club,"143 Old Church Street, London",51.4879367,-0.1746441
Cheshunt Country Club,"Theobalds Lane, Cheshunt",51.6907918,-0.053402
Chinawhite,"4 Winsley Street, London",51.5160216,-0.1383157
Ciao Ciao,"334 Kilburn High Road, Kilburn",51.5456295,-0.2020608
Cip,"Bethell Avenue, London",51.522833,0.013555
CircleClubcard.com,"London, Hackney",51.5483148,-0.055905
Circuit Essex,"36-38 North Street, Romford",51.5795168,0.1795928
Cirque le Soir,"15-21 Ganton Street, London",51.5128308,-0.1390347
Citybunker,"Cannon Workshops, Hertsmere Road, London",51.507179,-0.026618
Club 195,"Cottis Lane, Epping",51.6995163,0.1108063
Club Aquarium,"256-260 Old Street, London",51.5260046,-0.085458
CLUB AZURE,"8-10 Silver Street, Enfield",51.6525942,-0.0808119
Club Funky Discoteca Romaneasca,"The Hyde, London",51.5839397,-0.2481375
Club JDS,"1 Jute Lane, Enfield",51.6551139,-0.0300694
Club K,"236a High Street, Hounslow",51.4682308,-0.3658679
Club MM,"151-153 Barking Road, London",51.5314919,0.0445764
Club Ramos,"Clements Road, Ilford",51.5578783,0.0721295
Clubbing Source - Clubbing Coach Departure Point,"32 High Street, Watford",51.6564987,-0.3974605
Clubs 2004,"168 Station Lane, Hornchurch",51.553986,0.2177203
Clubsafe,"29 Beechwood Drive, Woodford Green",51.6099709,0.0174262
Clubul Romanesc Masons Arms,"75 High Street, Edgware",51.6104358,-0.2794364
Confetti Digital,"Westward Road, London",51.6105236,-0.0248829
COYA Mayfair,"118 Piccadilly, London",51.5043943,-0.1478805
Cream,"334 Kilburn Lane, London",51.5328544,-0.2049781
Cricklewood Trades Hall Club & Institute Ltd,"134-136 Cricklewood Lane, London",51.5600653,-0.2089674
Crown & Anchor,"222 Fore Street, London",51.6164388,-0.0636372
Crystal Clubs,"1, Poppin Business Centre, South Way, Wembley",51.5553481,-0.2762751
Custom Vapes,"151 Plaistow Road, London",51.533513,0.013117
D'Den Legacy,"135 Finchley Road, Swiss Cottage, London, NW3 6JH",51.5435486,-0.1741
decks.co.uk,"3, Gateway Trading Estate, Hythe Road, London",51.5287105,-0.2453482
DING DONG FUN BUS,"Selby Centre, Selby Road, London",51.6075352,-0.0793924
Discoz.Com,"Ruislip Golf Course, Ickenham Road, Ruislip",51.5705237,-0.4380183
DJ Ryan Morris Hertfordshire,"8 Lancing Way, Croxley Green, Rickmansworth",51.6518819,-0.4420955
DOM UK,"7 Portland Crescent, Greenford",51.5244752,-0.3592552
DoubleTree by Hilton Hotel London - Tower of London,"7 Pepys Street, London",51.510885,-0.078078
DoubleTree by Hilton Hotel London - Westminster,"30 John Islip Street, London",51.49327,-0.127069
Drama,"35 Hertford Street, London",51.5055135,-0.1502787
Eagle London,"349 Kennington Lane, London",51.4863356,-0.1193411
East London Sound & Lighting Centre,"775 Romford Road, London",51.551911,0.0504975
Eaton Square Bar,"17 Hobart Place, London",51.4982061,-0.1475091
Eclipse,"158 Old Brompton Road, London",51.4908941,-0.1832095
Eddie's Disco & Karaoke Service.,"17 Sycamore Court, Barrack Road, Hounslow",51.463472,-0.388469
Edward Barker,"59B Teignmouth Road, London",51.5503534,-0.2163305
EGG London,"200 York Way, London",51.541717,-0.125191
Eight Moorgate,"1 Dysart Street, London",51.5216054,-0.0837845
Electric Ballroom,"184 Camden High Street, London",51.5396971,-0.1430325
Electrowerkz,"7 Torrens Street, London",51.532518,-0.105002
Embargo Rep?ßblica,"533 King's Road, London",51.4801877,-0.185201
Empire Hookah Lounge,"667, 669 Green Lane, Dagenham",51.5627287,0.1219296
Enfield Entertainment (Disco and Karaoke service),"189 Baker Street, Enfield",51.6600925,-0.0791297
EonKaraoke,"90 Mill Lane, London",51.551532,-0.1993105
Euphoriom Nightclub and Bar,"1 High Street, London",51.506445,-0.26409
Everest Abercorn,"78 Stanmore Hill, Stanmore",51.6210267,-0.3158765
Excel strip,London,51.5083679,0.0549125
F X Music,"Yeading Lane, Northolt",51.5353448,-0.3942364
fabric,"77A Charterhouse St, London",51.5196185,-0.1025094
Faces Nightclub,"458-462 Cranbrook Road, Ilford",51.577068,0.06834
Fiction,"Havana Close, Romford",51.575222,0.182676
Fiction,"108 South Street, Romford",51.575271,0.183007
Fire Bolt,"193 Askew Road, London",51.501251,-0.239776
FM Karaoke and Disco Club,"184 Uxbridge Road, London",51.5054017,-0.2250995
fortus security,"86 Uxbridge Road, London",51.5087013,-0.3367493
Fortus Security,"Palmers Lane, Enfield, London",51.6628694,-0.0492919
Fusion Shisha Lounge,"135 Ley Street, Ilford",51.5615208,0.0761559
Gate,"87 Notting Hill Gate, London",51.5087224,-0.1972362
Gladdy Wax Sound Systems & Dj Equipment Hire,"2 Whitley Road, London",51.5962703,-0.0743104
Green & Jacks,"272 Field End Road, Ruislip",51.5754209,-0.3970054
Hannahs place,"58 Denny Avenue, Waltham Abbey",51.6834792,0.0035665
Hatty's pooculiar palace,"68 Southwold Road, London",51.562438,-0.0534699
Heart N Soul Karaoke & DJ Romford Essex,"114 Marlborough Road, Romford",51.5829213,0.1597399
Heathrow Plant,Hayes,51.5021692,-0.4064928
Heaven,"11, The Arches, Villiers Street, London",51.5079149,-0.1244919
Hedonism Org UK,"Downing Drive, Greenford",51.5388694,-0.3422244
HideOut London,"29 Weston Street, London",51.504535,-0.085079
Hilton London Angel Islington,"53 Upper Street, London",51.5359438,-0.104877
Hilton London Hyde Park,"129 Bayswater Road, London",51.5104611,-0.1875145
Home House London,"20 Portman Square, London",51.5162599,-0.1565498
HURRICANE ROOM Walthamstow,"1 Hoe Street, London",51.589969,-0.017327
Illusions Bar & Grill,"1 Mattock Lane, Ealing",51.5116649,-0.3064814
Intertain Ltd,"575-599 Maxted Rd, Hemel Hempstead",51.6594616,-0.2533087
Jalouse,"17 Hanover Square, London",51.5142873,-0.1447656
Jazz Caf??,"5 Parkway, London",51.538711,-0.143078
JET KARAOKE,"6 Whiteheath Avenue, Ruislip",51.5806064,-0.4380086
Jhankaar Club,"27 Broadway, London",51.540434,0.001312
Jongleurs,"108 South Street, Romford",51.5753041,0.1829332
jumpup ballet & jazz dance school,"West Heath Yard, 174 Mill Lane, London",51.5518067,-0.1933491
Kamology,Southall,51.5074999,-0.3784834
Karaoke at Queens,"Queens Ice and Bowl, 17 Queensway, London",51.5108733,-0.1872772
Karaoke Box Smithfield,"12 Smithfield Street, London",51.5178384,-0.1032931
Karma Ealing,"10 High Street, London",51.5122099,-0.3044311
karma ealing,"10 Higham Road, London",51.5928749,-0.0796697
Kelly Bar,"411 Hendon Way, London",51.5820716,-0.22725
Kings Lounge,"163 Edgware Road, London",51.5863963,-0.2505288
Kingsway Stairs,"0AB, 137 Station Road, London",51.5534766,0.0207262
LA Lounge,"Bell Lane, Dock Road, London",51.5045805,0.0175632
Latelys Bar / Club,"175 West End Lane, London",51.5463469,-0.191379
Leytonstone & District Ex-Servicemens Club,"2 Harvey Road, London",51.5678447,0.0113894
Liquid & Envy,"233 High Street, Uxbridge",51.5441491,-0.4742954
Liquid Nightclub,"Market Square, 3-4 The Rows, Harlow",51.7713436,0.0928139
Lucky Voice,"173-174 Upper Street, London",51.5414496,-0.1030619
Luna Hornchurch,"64/68 High Street, Hornchurch",51.5627834,0.2167427
M & D Entertainments Ltd,3 Clements Road,51.5581679,0.0716756
Maddox Club,"3-5 Mill Street, London",51.5126742,-0.1422802
Make a Note Mobile Disco,"Bolton Gardens, London, Kensington",51.4908499,-0.1884325
Mangle E8 Nightclub,"2-18 Warburton Road, London",51.5388795,-0.0578761
Mangos Wembley - Bar - Shisha - Dinner & Club,"1 Poppin Business Centre, South Way, Wembley",51.5551139,-0.2755116
Market Place Bar,"11-13 Market Place, London",51.516427,-0.1404773
Matter Nightclub,matter nightclub,51.583446,-0.3153114
Maya Hotel,"Ealing Road, Wembley",51.5430948,-0.2974357
Metro Leisure Ltd,"9 Warspite Road, London",51.4944514,0.0449601
Meursault,"36 Gloucester Road, London",51.498497,-0.183819
Ministry of Sound,"103 Gaunt Street, London",51.4977178,-0.0997962
Minx,"126 High Road, Loughton",51.6454325,0.0530184
Missoula,"105-111 South Street, Romford",51.5759904,0.1829835
Mobile Disco and Wedding DJ services in Essex : UK-Disco,"114 Marlborough Road, Romford",51.5829223,0.1597297
MODE,"12 Acklam Road, London",51.5197391,-0.2059481
Molton House,"43 South Molton Street, London",51.5139855,-0.1483157
Monique Bar and Club,"59 Hight Street, Edgware, London",51.610275,-0.279293
Mount Bruis Ltd,"42A The Broadway, London",51.5144663,-0.3023592
Mtec Enfield,"65 Millmarsh Lane, Enfield",51.6577351,-0.0263973
My Salsa Fix (at the Country CLub),"Theobalds Park, Lieutenant Eliis Way, Cheshunt",51.688479,-0.056401
myfuzzylogic,"127 The Parade, Watford",51.6594204,-0.4005361
Nightjar,"129 City Road, London",51.526531,-0.087757
Notting Hill Arts Club,"21 Notting Hill Gate, London",51.509239,-0.1944351
Number 1 London,"1 Duke Street Hill, London",51.506017,-0.087032
Number4Club,"4 Fulham High Street, London, Fulham",51.4714996,-0.2114554
O2 Academy Islington,"N1 Centre, 16 Parkfield Street, Islington",51.5343501,-0.1058837
Oceana,"127 The Parade, Watford",51.6597519,-0.3999281
One Love Entertainment,"22 Farningham Road, London",51.6045529,-0.0601899
Ongar Photographic Club,"Castle Street, Ongar",51.7034424,0.2463121
Orleans,"259-261 Seven Sisters Road, London",51.5645968,-0.1050174
OutClubbing.com,"102 Coopersale Common, Coopersale, Epping",51.7026634,0.1347346
Paradise by Way of Kensal Green,"19 Kilburn Lane, London",51.528834,-0.216267
ParkBox Ltd,"Capital House/67-69 St. Johns Rd, Isleworth",51.4715625,-0.3351871
Party Knightz,"Mulberry Parade, West Drayton",51.5045759,-0.4576149
Piccadilly Institute,"The London Pavillion, 1 Piccadilly Circus, London",51.5103777,-0.1339868
Pink Chicks,"20 Wych Elm, Harlow",51.772036,0.0903207
Platinum Lace Bar & Gentlemen's Club,"13 Coventry Street, London",51.5103222,-0.1329517
Platnum Lounge,453 Aldborough Road South,51.577187,0.0999797
Popstarz Parties,"40 Wellington Road, Pinner",51.605562,-0.374817
Posh Promotions Ltd,"199 High Street, Epping",51.6992837,0.1111053
Project London,"78 Wells Street, London",51.516312,-0.137242
Proud2,"The O2, Peninsula Square, London",51.5042839,0.0028492
Psy,"708D Abbey Road, London",51.5364505,-0.2774016
PUBLIC,"533 King's Road, London",51.4802254,-0.1852481
Radletts,"5-296 Theobald Street, Radlett",51.6754042,-0.3015668
Raffles Chelsea,"287 King's Road, London",51.4853335,-0.1737107
Red Lion,"1 Eldon Street, London",51.5188161,-0.0859791
Reflex,"17 Watling Street, London",51.5130997,-0.0945379
Roadhouse,"The Market At Covent Garden, 35 The Piazza, London",51.5116798,-0.1219095
